image,image_data,object_info,actr_data,actr_data_processed
000000294920.jpg,"[['wine glass', 99.65812563896179, 757, 431, 776, 60], ['laptop', 76.9841253757477, 1568, 1243, 974, 59]]","[['wine glass', 99.65812563896179, 594, 418, 233416, 3.2918017897614886], ['laptop', 76.9841253757477, 1405, 516, 297375, 3.005651026814205]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 594, screen_y= 418, value= None), value= wine glass) [0.5683]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1405, screen_y= 516, value= None), value= laptop) [1.1355]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1405, screen_y= 516, value= None), value= laptop) [1.1355]']","[[594, 418, 0.5683], [1405, 516, 1.1355], [1405, 516, 1.1355]]"
000000295317.jpg,"[['tvmonitor', 99.62329864501952, 1489, 991, 650, 243], ['laptop', 99.82269406318665, 924, 583, 789, 420], ['bottle', 99.12902116775513, 371, 257, 765, 490]]","[['tvmonitor', 99.62329864501952, 1240, 446, 202686, 3.245860031338909], ['laptop', 99.82269406318665, 753, 604, 125829, 3.045321346577907], ['bottle', 99.12902116775513, 314, 627, 31350, 3.356113408945817]]","['_visuallocation(color= None, screen_x= 314, screen_y= 627, value= None) [0.1]']","[[314, 627, 0.1]]"
000000297233.jpg,"[['chair', 99.76798295974731, 1068, 664, 376, 107], ['diningtable', 93.91674399375916, 1493, 184, 1099, 207], ['bowl', 93.84245276451112, 779, 410, 834, 635], ['chair', 95.38190960884094, 371, 163, 502, 113], ['bottle', 67.3645555973053, 424, 336, 476, 155], ['bowl', 81.6753327846527, 651, 430, 418, 276], ['wine glass', 99.28187131881714, 1156, 1052, 597, 315], ['wine glass', 98.13988208770752, 621, 520, 623, 387], ['wine glass', 91.31207466125488, 932, 786, 748, 446], ['knife', 66.89448952674866, 1361, 1157, 655, 561], ['bowl', 82.70227313041688, 990, 751, 903, 735], ['spoon', 60.8100950717926, 1110, 914, 855, 736]]","[['chair', 99.76798295974731, 866, 241, 108676, 3.2593476738899367], ['diningtable', 93.91674399375916, 838, 653, 1167628, 3.0944566830165896], ['bowl', 93.84245276451112, 594, 734, 73431, 3.0213158478941997], ['chair', 95.38190960884094, 267, 307, 80912, 3.2649837886236095], ['bottle', 67.3645555973053, 380, 315, 28248, 2.9422320350439346], ['bowl', 81.6753327846527, 540, 347, 31382, 2.8609415334038744], ['wine glass', 99.28187131881714, 1104, 456, 29328, 3.207869791023076], ['wine glass', 98.13988208770752, 570, 505, 23836, 3.186999869932798], ['wine glass', 91.31207466125488, 859, 597, 44092, 2.9708772277175615], ['knife', 66.89448952674866, 1259, 608, 19176, 2.6961072409323528], ['bowl', 82.70227313041688, 870, 819, 40152, 2.997714357959048], ['spoon', 60.8100950717926, 1012, 795, 23324, 2.7834538262567405]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 267, screen_y= 307, value= None), value= chair) [0.4884]', '_visuallocation(color= None, screen_x= 380, screen_y= 315, value= None) [0.5384]']","[[267, 307, 0.4884], [380, 315, 0.5384]]"
000000298773.jpg,"[['toilet', 90.54664969444276, 1562, 1104, 1097, 538], ['chair', 78.64475846290587, 287, 60, 881, 378]]","[['toilet', 90.54664969444276, 1333, 817, 256022, 3.0571883017623036], ['chair', 78.64475846290587, 173, 629, 114181, 2.9019042456801407]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 173, screen_y= 629, value= None), value= chair) [0.4826]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1333, screen_y= 817, value= None), value= toilet) [0.9624]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1333, screen_y= 817, value= None), value= toilet) [0.9624]']","[[173, 629, 0.4826], [1333, 817, 0.9624], [1333, 817, 0.9624]]"
000000300571.jpg,"[['sink', 89.56667184829712, 738, 136, 904, 501], ['bottle', 89.582759141922, 343, 244, 567, 382], ['toilet', 71.57145142555238, 935, 769, 783, 499]]","[['sink', 89.56667184829712, 437, 702, 242606, 2.9246119754733955], ['bottle', 89.582759141922, 293, 474, 18315, 3.0405708390079327], ['toilet', 71.57145142555238, 852, 641, 47144, 2.956625314070412]]","['_visuallocation(color= None, screen_x= 293, screen_y= 474, value= None) [0.1]']","[[293, 474, 0.1]]"
000000301232.jpg,"[['vase', 60.732245445251465, 1620, 1538, 880, 697], ['cup', 84.24492478370668, 1232, 1138, 882, 750], ['cup', 67.82400012016296, 1244, 1179, 849, 744]]","[['vase', 60.732245445251465, 1579, 788, 15006, 2.750749467578756], ['cup', 84.24492478370668, 1185, 816, 12408, 2.9831798362794593], ['cup', 67.82400012016296, 1211, 796, 6825, 2.872073666718329]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1185, screen_y= 816, value= None), value= cup) [0.785]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1211, screen_y= 796, value= None), value= cup) [1.1172]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1579, screen_y= 788, value= None), value= vase) [1.6193]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1579, screen_y= 788, value= None), value= vase) [1.6193]']","[[1185, 816, 0.785], [1211, 796, 1.1172], [1579, 788, 1.6193], [1579, 788, 1.6193]]"
000000302055.jpg,"[['diningtable', 60.87541580200195, 1607, 97, 1062, 212], ['hot dog', 97.14048504829408, 539, 304, 380, 232], ['hot dog', 78.39759588241576, 621, 475, 439, 288], ['hot dog', 99.01830554008484, 428, 260, 461, 312], ['hot dog', 89.89700078964233, 167, 54, 507, 324], ['hot dog', 92.76477694511414, 261, 146, 523, 313], ['cup', 73.24539422988893, 1618, 1509, 597, 343], ['hot dog', 72.79598712921144, 567, 479, 454, 347]]","[['diningtable', 60.87541580200195, 852, 637, 1283500, 2.8162631371002047], ['hot dog', 97.14048504829408, 421, 306, 34780, 3.157913000857384], ['hot dog', 78.39759588241576, 548, 363, 22046, 3.0361595476062266], ['hot dog', 99.01830554008484, 344, 386, 25032, 3.1655957769022818], ['hot dog', 89.89700078964233, 110, 415, 20679, 2.933149149735967], ['hot dog', 92.76477694511414, 203, 418, 24150, 3.048328778141864], ['cup', 73.24539422988893, 1563, 470, 27686, 2.9225976675178247], ['hot dog', 72.79598712921144, 523, 400, 9416, 2.7022156025755435]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 421, screen_y= 306, value= None), value= hot dog) [0.4956]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 344, screen_y= 386, value= None), value= hot dog) [0.963]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 203, screen_y= 418, value= None), value= hot dog) [1.3983]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 110, screen_y= 415, value= None), value= hot dog) [1.8125]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 523, screen_y= 400, value= None), value= hot dog) [2.3475]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 548, screen_y= 363, value= None), value= hot dog) [2.7383]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 852, screen_y= 637, value= None), value= diningtable) [3.1168]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1563, screen_y= 470, value= None), value= cup) [3.6891]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1563, screen_y= 470, value= None), value= cup) [3.6891]']","[[421, 306, 0.4956], [344, 386, 0.963], [203, 418, 1.3983], [110, 415, 1.8125], [523, 400, 2.3475], [548, 363, 2.7383], [852, 637, 3.1168], [1563, 470, 3.6891], [1563, 470, 3.6891]]"
000000302823.jpg,"[['bottle', 62.88929581642151, 417, 146, 868, 204], ['bottle', 94.203919172287, 540, 345, 730, 204], ['cup', 67.90066957473755, 394, 146, 823, 270], ['donut', 61.232835054397576, 909, 664, 750, 589], ['donut', 78.51634621620178, 805, 525, 917, 707]]","[['bottle', 62.88929581642151, 281, 536, 179944, 2.7023786848898164], ['bottle', 94.203919172287, 442, 467, 102570, 3.071305574909263], ['cup', 67.90066957473755, 270, 546, 137144, 2.662415197138668], ['donut', 61.232835054397576, 786, 669, 39445, 2.5929661561337523], ['donut', 78.51634621620178, 665, 812, 58800, 2.800182248755201]]","['_visuallocation(color= None, screen_x= 442, screen_y= 467, value= None) [0.1]']","[[442, 467, 0.1]]"
000000303670.jpg,"[['pizza', 98.94256591796876, 996, 215, 952, 456], ['bottle', 97.97989130020142, 1229, 1070, 665, 224], ['cup', 79.55512404441832, 1524, 1267, 766, 378]]","[['pizza', 98.94256591796876, 605, 704, 387376, 3.1499645125027516], ['bottle', 97.97989130020142, 1149, 444, 70119, 3.231761998306424], ['cup', 79.55512404441832, 1395, 572, 99716, 3.0078916642921323]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 605, screen_y= 704, value= None), value= pizza) [0.8288]', '_visuallocation(color= None, screen_x= 1149, screen_y= 444, value= None) [0.8788]']","[[605, 704, 0.8288], [1149, 444, 0.8788]]"
000000307039.jpg,"[['bottle', 80.37033677101134, 833, 725, 320, 54]]","[['bottle', 80.37033677101134, 779, 187, 28728, 2.9302653438158672]]","['_visuallocation(color= None, screen_x= 779, screen_y= 187, value= None) [0.1]']","[[779, 187, 0.1]]"
000000307814.jpg,"[['tvmonitor', 87.90253400802612, 1165, 660, 923, 541], ['laptop', 99.93362426757812, 708, 276, 1024, 660], ['bottle', 97.943115234375, 1471, 1378, 952, 669], ['keyboard', 96.76987528800964, 1194, 757, 1011, 939], ['mouse', 99.24882650375366, 1250, 1175, 941, 882]]","[['tvmonitor', 87.90253400802612, 912, 732, 192910, 2.965431700465941], ['laptop', 99.93362426757812, 492, 842, 157248, 3.0308899421131756], ['bottle', 97.943115234375, 1424, 810, 26319, 3.1367152579214967], ['keyboard', 96.76987528800964, 975, 975, 31464, 3.1346923142327894], ['mouse', 99.24882650375366, 1212, 911, 4425, 3.1952426594993484]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 492, screen_y= 842, value= None), value= laptop) [0.5228]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 912, screen_y= 732, value= None), value= tvmonitor) [0.9048]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 975, screen_y= 975, value= None), value= keyboard) [1.3157]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1212, screen_y= 911, value= None), value= mouse) [1.7929]', '_visuallocation(color= None, screen_x= 1424, screen_y= 810, value= None) [1.8429]']","[[492, 842, 0.5228], [912, 732, 0.9048], [975, 975, 1.3157], [1212, 911, 1.7929], [1424, 810, 1.8429]]"
000000311087.jpg,"[['knife', 99.31942820549013, 1257, 1149, 409, 29], ['knife', 91.33735895156859, 1369, 1273, 364, 50], ['bottle', 90.92288613319396, 1034, 930, 414, 47], ['knife', 89.34008479118347, 1315, 1179, 443, 36], ['knife', 68.67244243621826, 1465, 1321, 460, 30], ['knife', 99.52202439308168, 1538, 1391, 463, 27], ['cup', 62.33760118484497, 530, 414, 430, 283], ['broccoli', 69.62122917175293, 988, 746, 746, 476]]","[['knife', 99.31942820549013, 1203, 219, 41040, 3.089846852220923], ['knife', 91.33735895156859, 1321, 207, 30144, 3.174794463926383], ['bottle', 90.92288613319396, 982, 230, 38168, 2.9899354860140415], ['knife', 89.34008479118347, 1247, 239, 55352, 2.992864771308697], ['knife', 68.67244243621826, 1393, 245, 61920, 2.769252802516823], ['knife', 99.52202439308168, 1464, 245, 64092, 3.289947259473], ['cup', 62.33760118484497, 472, 356, 17052, 2.7621160463743895], ['broccoli', 69.62122917175293, 867, 611, 65340, 2.733755738241732]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 472, screen_y= 356, value= None), value= cup) [0.5947]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 867, screen_y= 611, value= None), value= broccoli) [1.0867]', '_visuallocation(color= None, screen_x= 982, screen_y= 230, value= None) [1.1367]']","[[472, 356, 0.5947], [867, 611, 1.0867], [982, 230, 1.1367]]"
000000316269.jpg,"[['banana', 99.7732162475586, 1055, 656, 677, 411], ['bottle', 70.15357613563539, 1430, 1307, 776, 556], ['bottle', 84.88638401031494, 1346, 1154, 997, 546]]","[['banana', 99.7732162475586, 855, 544, 106134, 3.31323340256198], ['bottle', 70.15357613563539, 1368, 666, 27060, 2.9415337209381778], ['bottle', 84.88638401031494, 1250, 771, 86592, 3.0434847234663316]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 855, screen_y= 544, value= None), value= banana) [0.5528]', '_visuallocation(color= None, screen_x= 1250, screen_y= 771, value= None) [0.6028]']","[[855, 544, 0.5528], [1250, 771, 0.6028]]"
000000316561.jpg,"[['clock', 99.7813045978546, 920, 661, 503, 228], ['cup', 99.6192991733551, 1317, 1108, 572, 358], ['bottle', 99.51512217521669, 412, 151, 721, 197], ['cup', 99.8141348361969, 1326, 1037, 821, 555]]","[['clock', 99.7813045978546, 790, 365, 71225, 3.23390824831289], ['cup', 99.6192991733551, 1212, 465, 44726, 3.2006768981872313], ['bottle', 99.51512217521669, 281, 459, 136764, 3.207677944516137], ['cup', 99.8141348361969, 1181, 688, 76874, 3.036554192343053]]","['_visuallocation(color= None, screen_x= 281, screen_y= 459, value= None) [0.1]']","[[281, 459, 0.1]]"
000000319696.jpg,"[['microwave', 99.9169647693634, 1007, 101, 748, 232], ['bottle', 97.37237691879272, 1354, 1206, 715, 294]]","[['microwave', 99.9169647693634, 554, 490, 467496, 3.0386363819420037], ['bottle', 97.37237691879272, 1280, 504, 62308, 3.129460740922027]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 554, screen_y= 490, value= None), value= microwave) [0.4933]', '_visuallocation(color= None, screen_x= 1280, screen_y= 504, value= None) [0.5433]']","[[554, 490, 0.4933], [1280, 504, 0.5433]]"
000000325992.jpg,"[['tvmonitor', 95.32041549682616, 447, 28, 284, 4], ['laptop', 99.91404414176941, 1587, 436, 1015, 160], ['bottle', 84.57372188568115, 293, 146, 701, 324], ['cell phone', 71.607506275177, 502, 339, 669, 502]]","[['tvmonitor', 95.32041549682616, 237, 144, 117320, 3.3122717000049806], ['laptop', 99.91404414176941, 1011, 587, 984105, 3.1671143255264607], ['bottle', 84.57372188568115, 219, 512, 55419, 3.0141946936483883], ['cell phone', 71.607506275177, 420, 585, 27221, 2.9638782869288245]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 237, screen_y= 144, value= None), value= tvmonitor) [0.5102]', '_visuallocation(color= None, screen_x= 219, screen_y= 512, value= None) [0.5602]']","[[237, 144, 0.5102], [219, 512, 0.5602]]"
000000326210.jpg,"[['tvmonitor', 97.22302556037904, 969, 601, 574, 203], ['laptop', 99.87643957138063, 852, 422, 834, 464], ['chair', 89.53472375869751, 1559, 1149, 1109, 681], ['cup', 94.84865069389343, 360, 258, 624, 492], ['keyboard', 99.01398420333862, 1165, 870, 761, 590], ['cell phone', 60.94546318054199, 1362, 1257, 532, 485], ['sports ball', 74.5859742164612, 1005, 952, 598, 538], ['mouse', 85.16693711280824, 1233, 1133, 627, 578]]","[['tvmonitor', 97.22302556037904, 785, 388, 136528, 3.1272660140193302], ['laptop', 99.87643957138063, 637, 649, 159100, 3.2005035517095863], ['chair', 89.53472375869751, 1354, 895, 175480, 3.1122815779198936], ['cup', 94.84865069389343, 309, 558, 13464, 3.2784138326616823], ['keyboard', 99.01398420333862, 1017, 675, 50445, 3.336661397620308], ['cell phone', 60.94546318054199, 1309, 508, 4935, 2.4904162080496812], ['sports ball', 74.5859742164612, 978, 568, 3180, 2.8209943855008377], ['mouse', 85.16693711280824, 1183, 602, 4900, 2.9242686302738954]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 309, screen_y= 558, value= None), value= cup) [0.6633]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 637, screen_y= 649, value= None), value= laptop) [0.9911]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 785, screen_y= 388, value= None), value= tvmonitor) [1.4647]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 978, screen_y= 568, value= None), value= sports ball) [1.8502]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1017, screen_y= 675, value= None), value= keyboard) [2.2836]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1183, screen_y= 602, value= None), value= mouse) [2.7308]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1309, screen_y= 508, value= None), value= cell phone) [3.1544]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1354, screen_y= 895, value= None), value= chair) [3.741]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1354, screen_y= 895, value= None), value= chair) [3.741]']","[[309, 558, 0.6633], [637, 649, 0.9911], [785, 388, 1.4647], [978, 568, 1.8502], [1017, 675, 2.2836], [1183, 602, 2.7308], [1309, 508, 3.1544], [1354, 895, 3.741], [1354, 895, 3.741]]"
000000328838.jpg,"[['bottle', 87.56276965141295, 1567, 1291, 439, 7], ['spoon', 94.28214430809021, 1553, 1094, 701, 616]]","[['bottle', 87.56276965141295, 1429, 223, 119232, 3.1830403549959976], ['spoon', 94.28214430809021, 1323, 658, 39015, 3.1027042611730447]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1323, screen_y= 658, value= None), value= spoon) [0.7244]', '_visuallocation(color= None, screen_x= 1429, screen_y= 223, value= None) [0.7744]']","[[1323, 658, 0.7244], [1429, 223, 0.7744]]"
000000332968.jpg,"[['cake', 87.10590600967406, 1173, 815, 914, 415], ['cake', 79.58932518959045, 774, 132, 1061, 637], ['cake', 80.35142421722412, 992, 845, 268, 43], ['cake', 96.84192538261414, 800, 547, 435, 272], ['cake', 79.60169911384583, 1446, 1121, 546, 204]]","[['cake', 87.10590600967406, 994, 664, 178642, 2.9407768680000417], ['cake', 79.58932518959045, 453, 849, 272208, 3.1197579615158024], ['cake', 80.35142421722412, 918, 155, 33075, 2.899725809149454], ['cake', 96.84192538261414, 673, 353, 41239, 2.9858908720213044], ['cake', 79.60169911384583, 1283, 375, 111150, 2.8914813829965738]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 673, screen_y= 353, value= None), value= cake) [0.4589]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 918, screen_y= 155, value= None), value= cake) [0.9533]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1283, screen_y= 375, value= None), value= cake) [1.666]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 994, screen_y= 664, value= None), value= cake) [2.1759]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 453, screen_y= 849, value= None), value= cake) [2.6481]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 453, screen_y= 849, value= None), value= cake) [2.6481]']","[[673, 353, 0.4589], [918, 155, 0.9533], [1283, 375, 1.666], [994, 664, 2.1759], [453, 849, 2.6481], [453, 849, 2.6481]]"
000000333842.jpg,"[['tvmonitor', 88.61165642738342, 1627, 823, 447, 80], ['tvmonitor', 98.8739848136902, 842, 20, 574, 39], ['keyboard', 99.64926242828369, 1086, 87, 1076, 805], ['teddy bear', 71.14214897155763, 1615, 1413, 573, 281], ['book', 70.56759595870972, 555, 247, 815, 716], ['mouse', 99.60457682609558, 1331, 1058, 845, 725]]","[['tvmonitor', 88.61165642738342, 1225, 263, 295068, 3.0078141403390064], ['tvmonitor', 98.8739848136902, 431, 306, 439770, 3.1581153570637404], ['keyboard', 99.64926242828369, 586, 940, 270729, 3.1314180642267715], ['teddy bear', 71.14214897155763, 1514, 427, 58984, 2.6386999224587115], ['book', 70.56759595870972, 401, 765, 30492, 2.8861474104409846], ['mouse', 99.60457682609558, 1194, 785, 32760, 3.1101851944849868]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 431, screen_y= 306, value= None), value= tvmonitor) [0.4984]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 401, screen_y= 765, value= None), value= book) [1.1147]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 586, screen_y= 940, value= None), value= keyboard) [1.6124]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1194, screen_y= 785, value= None), value= mouse) [2.0303]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1514, screen_y= 427, value= None), value= teddy bear) [2.5025]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1225, screen_y= 263, value= None), value= tvmonitor) [2.9966]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1225, screen_y= 263, value= None), value= tvmonitor) [2.9966]']","[[431, 306, 0.4984], [401, 765, 1.1147], [586, 940, 1.6124], [1194, 785, 2.0303], [1514, 427, 2.5025], [1225, 263, 2.9966], [1225, 263, 2.9966]]"
000000334470.jpg,"[['cup', 95.95153331756592, 918, 793, 880, 733], ['cup', 86.25364899635315, 673, 511, 934, 763], ['keyboard', 96.16287350654602, 1537, 1233, 1078, 784]]","[['cup', 95.95153331756592, 855, 806, 18375, 3.1178767945282364], ['cup', 86.25364899635315, 592, 848, 27702, 3.100888307228294], ['keyboard', 96.16287350654602, 1385, 931, 89376, 3.1216461501837656]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 592, screen_y= 848, value= None), value= cup) [0.5351]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 855, screen_y= 806, value= None), value= cup) [1.1242]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1385, screen_y= 931, value= None), value= keyboard) [1.6681]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1385, screen_y= 931, value= None), value= keyboard) [1.6681]']","[[592, 848, 0.5351], [855, 806, 1.1242], [1385, 931, 1.6681], [1385, 931, 1.6681]]"
000000336211.jpg,"[['oven', 91.66200757026672, 1617, 48, 1100, 315], ['pizza', 79.8233151435852, 704, 45, 1039, 747]]","[['oven', 91.66200757026672, 832, 707, 1231665, 3.090245530237836], ['pizza', 79.8233151435852, 374, 893, 192428, 2.7673128368514037]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 374, screen_y= 893, value= None), value= pizza) [0.5988]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 832, screen_y= 707, value= None), value= oven) [1.2312]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 832, screen_y= 707, value= None), value= oven) [1.2312]']","[[374, 893, 0.5988], [832, 707, 1.2312], [832, 707, 1.2312]]"
000000339352.jpg,"[['tvmonitor', 99.5509922504425, 1365, 824, 799, 329], ['laptop', 99.8892903327942, 934, 314, 969, 466], ['bottle', 98.33264350891113, 1527, 1423, 873, 535]]","[['tvmonitor', 99.5509922504425, 1094, 564, 254270, 3.3042604292761255], ['laptop', 99.8892903327942, 624, 717, 311860, 3.0948113367897947], ['bottle', 98.33264350891113, 1475, 704, 35152, 3.2684839490742235]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 624, screen_y= 717, value= None), value= laptop) [0.741]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1094, screen_y= 564, value= None), value= tvmonitor) [1.3174]', '_visuallocation(color= None, screen_x= 1475, screen_y= 704, value= None) [1.3674]']","[[624, 717, 0.741], [1094, 564, 1.3174], [1475, 704, 1.3674]]"
000000341437.jpg,"[['cup', 97.03008532524107, 1563, 1171, 1023, 575], ['toothbrush', 96.62972688674928, 1057, 844, 521, 195], ['bottle', 73.95932674407959, 1190, 1037, 903, 411]]","[['cup', 97.03008532524107, 1367, 799, 175616, 3.26685631311923], ['toothbrush', 96.62972688674928, 950, 358, 69438, 3.1653374687222198], ['bottle', 73.95932674407959, 1113, 657, 75276, 2.829191397735845]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 950, screen_y= 358, value= None), value= toothbrush) [0.5381]', '_visuallocation(color= None, screen_x= 1113, screen_y= 657, value= None) [0.5881]']","[[950, 358, 0.5381], [1113, 657, 0.5881]]"
000000346638.jpg,"[['tvmonitor', 97.53741025924684, 1576, 831, 746, 42], ['keyboard', 95.17765641212463, 1172, 421, 953, 706], ['mouse', 99.294775724411, 723, 343, 1034, 868], ['bottle', 96.70510292053223, 1368, 1141, 1015, 213]]","[['tvmonitor', 97.53741025924684, 1203, 394, 524480, 3.3479852451365613], ['keyboard', 95.17765641212463, 796, 829, 185497, 3.1308701523226254], ['mouse', 99.294775724411, 533, 951, 63080, 3.1404513686957087], ['bottle', 96.70510292053223, 1254, 614, 182054, 3.106603657571887]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 533, screen_y= 951, value= None), value= mouse) [0.6745]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 796, screen_y= 829, value= None), value= keyboard) [1.1774]', '_visuallocation(color= None, screen_x= 1254, screen_y= 614, value= None) [1.2274]']","[[533, 951, 0.6745], [796, 829, 1.1774], [1254, 614, 1.2274]]"
000000350270.jpg,"[['broccoli', 77.42431759834291, 852, 330, 650, 448], ['bottle', 83.56202244758606, 472, 316, 421, 64]]","[['broccoli', 77.42431759834291, 591, 549, 105444, 2.8624894003097245], ['bottle', 83.56202244758606, 394, 242, 55692, 3.065990498042587]]","['_visuallocation(color= None, screen_x= 394, screen_y= 242, value= None) [0.1]']","[[394, 242, 0.1]]"
000000350953.jpg,"[['tvmonitor', 73.53352308273315, 1628, 1320, 920, 150], ['book', 78.79012227058409, 466, 136, 939, 723], ['keyboard', 97.2680151462555, 1514, 1147, 1107, 898], ['bottle', 90.50515294075012, 537, 417, 790, 481]]","[['tvmonitor', 73.53352308273315, 1474, 535, 237160, 2.8882256162950415], ['book', 78.79012227058409, 301, 831, 71280, 3.0530476555451185], ['keyboard', 97.2680151462555, 1330, 1002, 76703, 3.135378385602054], ['bottle', 90.50515294075012, 477, 635, 37080, 3.13732760428692]]","['_visuallocation(color= None, screen_x= 477, screen_y= 635, value= None) [0.1]']","[[477, 635, 0.1]]"
000000353511.jpg,"[['sink', 96.56025171279907, 452, 134, 850, 727], ['bottle', 92.96815991401672, 729, 617, 1062, 899], ['bottle', 64.0752911567688, 209, 157, 725, 586]]","[['sink', 96.56025171279907, 293, 788, 39114, 3.0469064000179635], ['bottle', 92.96815991401672, 673, 980, 18256, 3.076817624795983], ['bottle', 64.0752911567688, 183, 655, 7228, 2.806517164545622]]","['_visuallocation(color= None, screen_x= 183, screen_y= 655, value= None) [0.1]']","[[183, 655, 0.1]]"
